filename,xmin,ymin,xmax,ymax,geometry,label,source,Unnamed: 0,existing_split,individual,classifica,user_name,created_at,subject_id,image_name,siteID,plotID,year,image_utm_,image_ut_1,image_ut_2,image_ut_3,resolution,crs,Dead,box_utm_le,box_utm_bo,box_utm_ri,box_utm_to,dummy,crown_id,id,width,height,confidence_mean,confidence_std,tile_name,metadata,treeID,Z,complete,basename,remove,image_path,annotator,split
tile_58_87_lat_50.89147_lon_4.69642.png,545.0,422.0,637.0,541.0,"POLYGON ((637 422, 637 541, 545 541, 545 422, 637 422))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,568.0,316.0,630.0,379.0,"POLYGON ((630 316, 630 379, 568 379, 568 316, 630 316))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,105.0,454.0,154.0,510.0,"POLYGON ((154 454, 154 510, 105 510, 105 454, 154 454))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,37.0,351.0,83.0,392.0,"POLYGON ((83 351, 83 392, 37 392, 37 351, 83 351))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,34.0,282.0,58.0,313.0,"POLYGON ((58 282, 58 313, 34 313, 34 282, 58 282))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,55.0,516.0,94.0,555.0,"POLYGON ((94 516, 94 555, 55 555, 55 516, 94 516))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,25.0,556.0,70.0,601.0,"POLYGON ((70 556, 70 601, 25 601, 25 556, 70 556))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,0.0,477.0,47.0,544.0,"POLYGON ((47 477, 47 544, 0 544, 0 477, 47 477))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,23.0,88.0,121.0,209.0,"POLYGON ((121 88, 121 209, 23 209, 23 88, 121 88))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,76.0,55.0,122.0,98.0,"POLYGON ((122 55, 122 98, 76 98, 76 55, 122 55))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,305.0,207.0,356.0,255.0,"POLYGON ((356 207, 356 255, 305 255, 305 207, 356 207))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,267.0,74.0,293.0,105.0,"POLYGON ((293 74, 293 105, 267 105, 267 74, 293 74))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,227.0,55.0,253.0,80.0,"POLYGON ((253 55, 253 80, 227 80, 227 55, 253 55))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,117.0,31.0,198.0,108.0,"POLYGON ((198 31, 198 108, 117 108, 117 31, 198 31))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,547.0,1.0,637.0,128.0,"POLYGON ((637 1, 637 128, 547 128, 547 1, 637 1))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,398.0,24.0,439.0,65.0,"POLYGON ((439 24, 439 65, 398 65, 398 24, 439 24))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,420.0,1.0,460.0,27.0,"POLYGON ((460 1, 460 27, 420 27, 420 1, 460 1))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,468.0,0.0,538.0,53.0,"POLYGON ((538 0, 538 53, 468 53, 468 0, 538 0))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,253.0,0.0,281.0,23.0,"POLYGON ((281 0, 281 23, 253 23, 253 0, 281 0))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,186.0,11.0,210.0,31.0,"POLYGON ((210 11, 210 31, 186 31, 186 11, 210 11))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,270.0,134.0,314.0,179.0,"POLYGON ((314 134, 314 179, 270 179, 270 134, 314 134))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,288.0,14.0,312.0,42.0,"POLYGON ((312 14, 312 42, 288 42, 288 14, 312 14))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,341.0,22.0,382.0,54.0,"POLYGON ((382 22, 382 54, 341 54, 341 22, 382 22))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,0.0,439.0,28.0,467.0,"POLYGON ((28 439, 28 467, 0 467, 0 439, 28 439))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_75_37_lat_50.86578_lon_4.71026.png,39.0,201.0,120.0,306.0,"POLYGON ((120 201, 120 306, 39 306, 39 201, 120 201))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,116.0,170.0,200.0,273.0,"POLYGON ((200 170, 200 273, 116 273, 116 170, 200 170))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,340.0,24.0,422.0,117.0,"POLYGON ((422 24, 422 117, 340 117, 340 24, 422 24))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,405.0,166.0,476.0,244.0,"POLYGON ((476 166, 476 244, 405 244, 405 166, 476 166))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,473.0,148.0,514.0,221.0,"POLYGON ((514 148, 514 221, 473 221, 473 148, 514 148))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,498.0,412.0,570.0,491.0,"POLYGON ((570 412, 570 491, 498 491, 498 412, 570 412))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,337.0,390.0,429.0,501.0,"POLYGON ((429 390, 429 501, 337 501, 337 390, 429 390))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,408.0,330.0,472.0,455.0,"POLYGON ((472 330, 472 455, 408 455, 408 330, 472 330))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,189.0,313.0,324.0,412.0,"POLYGON ((324 313, 324 412, 189 412, 189 313, 324 313))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,72.0,603.0,191.0,639.0,"POLYGON ((191 603, 191 639, 72 639, 72 603, 191 603))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,2.0,576.0,53.0,620.0,"POLYGON ((53 576, 53 620, 2 620, 2 576, 53 576))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,73.0,556.0,123.0,600.0,"POLYGON ((123 556, 123 600, 73 600, 73 556, 123 556))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,163.0,529.0,214.0,589.0,"POLYGON ((214 529, 214 589, 163 589, 163 529, 214 529))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,217.0,513.0,275.0,576.0,"POLYGON ((275 513, 275 576, 217 576, 217 513, 275 513))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,246.0,570.0,291.0,616.0,"POLYGON ((291 570, 291 616, 246 616, 246 570, 291 570))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,207.0,573.0,246.0,619.0,"POLYGON ((246 573, 246 619, 207 619, 207 573, 246 573))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,305.0,593.0,339.0,635.0,"POLYGON ((339 593, 339 635, 305 635, 305 593, 339 593))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,209.0,606.0,300.0,636.0,"POLYGON ((300 606, 300 636, 209 636, 209 606, 300 606))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,6.0,389.0,66.0,455.0,"POLYGON ((66 389, 66 455, 6 455, 6 389, 66 389))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,226.0,224.0,264.0,266.0,"POLYGON ((264 224, 264 266, 226 266, 226 224, 264 224))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,257.0,184.0,306.0,246.0,"POLYGON ((306 184, 306 246, 257 246, 257 184, 306 184))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,351.0,148.0,404.0,269.0,"POLYGON ((404 148, 404 269, 351 269, 351 148, 404 148))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,308.0,197.0,352.0,243.0,"POLYGON ((352 197, 352 243, 308 243, 308 197, 352 197))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,276.0,244.0,349.0,287.0,"POLYGON ((349 244, 349 287, 276 287, 276 244, 349 244))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,0.0,444.0,78.0,577.0,"POLYGON ((78 444, 78 577, 0 577, 0 444, 78 444))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,0.0,408.0944092795253,60.21656295098364,483.8255204018228,"POLYGON ((60.216563 408.094409, 60.216563 483.82552, 0 483.82552, 0 408.094409, 60.216563 408.094409))",tree,SelvaBox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,,,,train
20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,20.609896156936884,476.59218705073,45.33878514543176,495.3855204246938,"POLYGON ((45.338785 476.592187, 45.338785 495.38552, 20.609896 495.38552, 20.609896 476.592187, 45.338785 476.592187))",tree,SelvaBox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,,,,train
20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,0.0,492.4188537299633,51.27434055693448,544.1832981742918,"POLYGON ((51.274341 492.418854, 51.274341 544.183298, 0 544.183298, 0 492.418854, 51.274341 492.418854))",tree,SelvaBox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,,,,train
20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,10.061007265001535,538.5788537077606,54.24100739695132,583.4188537113369,"POLYGON ((54.241007 538.578854, 54.241007 583.418854, 10.061007 583.418854, 10.061007 538.578854, 54.241007 538.578854))",tree,SelvaBox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,,,,train
20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,0.0,516.8166315048397,35.44767406769097,561.9877426102757,"POLYGON ((35.447674 516.816632, 35.447674 561.987743, 0 561.987743, 0 516.816632, 35.447674 516.816632))",tree,SelvaBox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,,,,train
20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,0.0,333.16774259880185,27.20545176975429,355.2588537514712,"POLYGON ((27.205452 333.167743, 27.205452 355.258854, 0 355.258854, 0 333.167743, 27.205452 333.167743))",tree,SelvaBox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,,,,train
20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,28.19434056803584,344.3788537122309,38.41434073448181,358.88552042096853,"POLYGON ((38.414341 344.378854, 38.414341 358.88552, 28.194341 358.88552, 28.194341 344.378854, 38.414341 344.378854))",tree,SelvaBox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,,,,train
20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,18.632118402048945,357.8966315127909,34.45878511480987,374.0521870665252,"POLYGON ((34.458785 357.896632, 34.458785 374.052187, 18.632118 374.052187, 18.632118 357.896632, 34.458785 357.896632))",tree,SelvaBox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,,,,train
20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,4.4543405044823885,362.5121870301664,19.62100731581449,378.33885373547673,"POLYGON ((19.621007 362.512187, 19.621007 378.338854, 4.454341 378.338854, 4.454341 362.512187, 19.621007 362.512187))",tree,SelvaBox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,,,,train
20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,35.447673903778195,339.432187050581,51.60322959534824,352.62107598409057,"POLYGON ((51.60323 339.432187, 51.60323 352.621076, 35.447674 352.621076, 35.447674 339.432187, 51.60323 339.432187))",tree,SelvaBox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,,,,train
20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,43.98100730217993,34.452187061309814,58.75211852043867,47.32329817861319,"POLYGON ((58.752119 34.452187, 58.752119 47.323298, 43.981007 47.323298, 43.981007 34.452187, 58.752119 34.452187))",tree,SelvaBox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,,,,train
20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,36.38322941027582,47.74552037194371,51.57656292244792,61.67218707129359,"POLYGON ((51.576563 47.74552, 51.576563 61.672187, 36.383229 61.672187, 36.383229 47.74552, 51.576563 47.74552))",tree,SelvaBox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,,,,train
20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,0.0,60.82774260884048,179.86100738681853,247.7744093066574,"POLYGON ((179.861007 60.827743, 179.861007 247.774409, 0 247.774409, 0 60.827743, 179.861007 60.827743))",tree,SelvaBox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,,,,train
20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,223.13211832754317,80.66329815983772,273.35434070043266,145.86774260923266,"POLYGON ((273.354341 80.663298, 273.354341 145.867743, 223.132118 145.867743, 223.132118 80.663298, 273.354341 80.663298))",tree,SelvaBox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,,,,train
20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,226.2965629324317,66.31440924480557,257.3165628835559,83.40552039444447,"POLYGON ((257.316563 66.314409, 257.316563 83.40552, 226.296563 83.40552, 226.296563 66.314409, 257.316563 66.314409))",tree,SelvaBox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,,,,train
20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,196.12322940304875,77.70996482297778,220.38989625498647,110.83885375410318,"POLYGON ((220.389896 77.709965, 220.389896 110.838854, 196.123229 110.838854, 196.123229 77.709965, 220.389896 77.709965))",tree,SelvaBox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,,,,train
20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,161.51656282693148,118.43440926074982,210.04989619925615,157.4721870869398,"POLYGON ((210.049896 118.434409, 210.049896 157.472187, 161.516563 157.472187, 161.516563 118.434409, 210.049896 118.434409))",tree,SelvaBox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,,,,train
20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,281.7943405527621,120.3344092555344,320.1987851727754,180.68329817429185,"POLYGON ((320.198785 120.334409, 320.198785 180.683298, 281.794341 180.683298, 281.794341 120.334409, 320.198785 120.334409))",tree,SelvaBox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,,,,train
20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,198.4432294610888,139.95885372534394,251.19656285457316,193.1344092860818,"POLYGON ((251.196563 139.958854, 251.196563 193.134409, 198.443229 193.134409, 198.443229 139.958854, 251.196563 139.958854))",tree,SelvaBox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,,,,train
20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,201.18767403811216,196.5099648535252,211.3143406044692,207.27218705415729,"POLYGON ((211.314341 196.509965, 211.314341 207.272187, 201.187674 207.272187, 201.187674 196.509965, 211.314341 196.509965))",tree,SelvaBox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,,,,train
20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,189.15878497436643,198.4099648445845,200.5543407220393,208.1166315190494,"POLYGON ((200.554341 198.409965, 200.554341 208.116632, 189.158785 208.116632, 189.158785 198.409965, 200.554341 198.409965))",tree,SelvaBox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,,,,train
20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,189.15878502093256,208.74996483698487,201.39878509752447,218.87885374948385,"POLYGON ((201.398785 208.749965, 201.398785 218.878854, 189.158785 218.878854, 189.158785 208.749965, 201.398785 208.749965))",tree,SelvaBox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,,,,train
20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,200.76545167528093,213.8144092746079,214.2698962427676,225.4188537299633,"POLYGON ((214.269896 213.814409, 214.269896 225.418854, 200.765452 225.418854, 200.765452 213.814409, 214.269896 213.814409))",tree,SelvaBox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,,,,train
20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,206.46100722067055,191.6566315181553,251.4076740629971,241.45663149654865,"POLYGON ((251.407674 191.656632, 251.407674 241.456631, 206.461007 241.456631, 206.461007 191.656632, 251.407674 191.656632))",tree,SelvaBox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,,,,train
20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,187.258784968406,236.81440928205848,213.00322957895696,258.9699648357928,"POLYGON ((213.00323 236.814409, 213.00323 258.969965, 187.258785 258.969965, 187.258785 236.814409, 213.00323 236.814409))",tree,SelvaBox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,20231208_asforestnorthe2_m3m_rgb_tile_valid_1777_gr0p045_7104_1776.png,,,,train
